customer_id,tenure,monthly_charges,total_charges,churn,contract_type_Month-to-month,contract_type_One year,contract_type_Two year
492,71,116.94123223352875,7341.418363145538,0,True,False,False
493,45,45.81334327011275,3504.7832420550403,0,True,False,False
494,4,85.67366645412922,2619.047864736997,0,False,False,True
495,36,52.51900642246949,4699.370098093499,0,True,False,False
496,70,97.34731256866006,3032.2621451572577,1,False,False,True
497,31,33.08736607183498,4848.48591772184,0,True,False,False
498,19,116.98210450785447,5674.128314886215,1,False,True,False
499,61,65.37895413836392,5538.399646087882,0,False,False,True
500,54,43.605046334646396,3058.9678074589588,1,False,False,True
501,39,27.349674733001265,1418.1955934201474,0,True,False,False
502,19,36.97579050875407,3501.1817738514396,1,True,False,False
503,39,71.97739485560177,1226.493738247079,0,False,False,True
504,67,53.70031764312863,7131.766577952086,1,True,False,False
505,45,102.88833658826094,2832.4319398290736,0,False,True,False
506,13,63.08875236618059,1320.232003064258,1,True,False,False
507,58,44.87142725876299,301.03730325543194,1,False,True,False
508,20,81.714498660403,5201.996851663225,0,False,True,False
509,61,90.67772168854458,5131.528307892471,0,False,True,False
510,39,36.704190790094984,2790.772915992204,1,False,True,False
511,1,36.761921628831765,666.523921896443,0,False,True,False
512,3,23.667142693354297,3336.068269672333,1,True,False,False
513,62,93.64020150656405,2558.6182110008094,0,False,True,False
514,63,86.38045276218051,5449.253053906574,0,True,False,False
515,25,67.46308757498139,4885.656070676254,1,False,True,False
516,56,104.41704489691972,2980.290452760566,0,False,False,True
517,33,100.56701529500532,1821.3511786144218,1,False,True,False
518,38,78.53543643967521,7905.484132629175,0,False,False,True
519,6,106.82712805132586,3686.6128074493076,0,False,True,False
520,58,40.58412100367683,5537.366462663873,0,False,True,False
521,44,31.19196193977279,1210.3684438690502,0,False,True,False
522,45,46.97496115169896,3936.1586273092425,0,False,False,True
523,32,25.708685608931486,317.54008696877736,0,False,False,True
524,45,73.1169528001032,4093.095431492555,0,False,True,False
525,61,113.66056922949615,7715.737516229849,0,True,False,False
526,47,23.934354066850965,3135.233032587822,1,False,True,False
527,21,32.21099140100268,408.06849934180156,0,False,False,True
528,36,65.21990282834352,344.55074826281384,0,False,True,False
529,19,113.38750175279048,3165.095403580269,0,False,False,True
530,20,51.61561049767505,1364.196998059233,0,False,False,True
531,57,70.72348086883925,284.48156099266873,1,False,False,True
532,18,24.15728590503921,6074.087550206397,0,False,True,False
533,47,34.834320096208884,3722.331770166936,0,False,False,True
534,49,118.66301229588468,2385.033698583971,0,False,False,True
535,14,116.51186964360456,7210.657145830198,0,False,True,False
536,15,20.49399809344096,1017.4977855841523,1,False,False,True
537,31,115.18117854232389,7651.758748747022,0,False,True,False
538,1,83.91199378155004,2580.3370672810875,1,False,False,True
539,54,106.79182945200222,7118.389011238582,0,True,False,False
540,3,65.47398556338591,4863.248724187746,0,True,False,False
541,16,71.55960285792503,6630.9881419577505,1,False,False,True
542,57,68.88465802569202,7873.703989362668,0,True,False,False
543,12,86.68642575461044,2378.402958768091,0,False,True,False
544,16,33.96512547563129,7692.970334719985,0,True,False,False
545,24,22.997358987267795,3176.9069697291206,0,False,False,True
546,28,50.79299415911909,3145.544047421686,0,False,False,True
547,8,90.46807627366466,2789.058123610595,0,False,True,False
548,36,40.185345212294834,4377.120098045923,0,False,False,True
549,8,87.34324333249174,1317.745841110048,0,False,True,False
550,58,116.99120461072704,4474.320734328288,0,True,False,False
551,60,29.39007157894184,4379.468018039031,0,True,False,False
552,50,87.26021182251263,6119.024319578473,0,False,True,False
553,28,64.37502193045711,6685.834699306926,0,False,True,False
554,41,106.81422543775054,3579.48666746815,1,False,False,True
555,64,37.71497894473859,2488.4326698768004,0,True,False,False
556,27,89.26259522261645,2148.7456888050465,1,False,True,False
557,63,103.81152896481102,1637.5283099684882,0,True,False,False
558,17,114.46142194740233,555.4158993722965,0,False,True,False
559,33,88.32480282896458,2805.339032794235,0,True,False,False
560,29,69.71747640084273,2234.9567678331878,0,False,False,True
561,13,81.78472402012139,7734.697348344618,0,True,False,False
562,46,106.89049844787182,4505.899727375347,0,True,False,False
563,35,77.06097466388297,2843.4886083410097,0,True,False,False
564,6,23.038705969683686,4685.694047850198,1,True,False,False
565,69,113.09486955069778,1199.6539406309944,0,True,False,False
566,47,88.95267510315611,3607.945618697403,0,False,False,True
567,25,87.65133857772466,5047.251139226404,1,False,True,False
568,66,41.567515239771716,3962.292871160366,0,True,False,False
569,10,85.88854702326572,3274.0525251691615,0,False,False,True
570,56,59.386440565415846,7951.402272307616,0,True,False,False
571,30,85.12329770414921,7054.486620976523,1,True,False,False
572,5,30.659303030799073,5024.907069459577,1,False,True,False
573,33,85.7845304603036,4598.081153340034,0,True,False,False
574,65,119.94137257706666,5003.217790614214,0,False,False,True
575,18,24.821203886055603,1690.3656517972227,1,False,False,True
576,49,117.71741842213173,3221.588171788117,0,False,True,False
577,11,60.690796072287064,411.73030983810463,0,True,False,False
578,26,107.07534503372591,3856.813696145931,0,False,False,True
579,63,98.23854840582734,4389.894213265539,0,True,False,False
580,59,76.70162609866678,1899.2229152153557,0,True,False,False
581,27,93.84492092513266,7715.827892607558,0,True,False,False
582,49,107.8515561301348,7284.691426404212,0,False,True,False
583,33,60.4140321651033,5804.931560101656,0,True,False,False
584,1,52.70331615632387,4313.754367246364,1,False,False,True
585,21,86.75933855635847,6972.756361216711,0,True,False,False
586,55,100.78459419412586,1132.153516205357,0,False,False,True
587,6,96.22851347766158,6345.027374771591,0,True,False,False
588,69,99.78136488586345,1086.0844303381016,0,False,False,True
589,5,63.5583314812933,6374.2642341403025,0,False,False,True
590,3,101.78342161750216,2278.56378918572,0,True,False,False
591,53,32.02090553706084,7029.015590043692,1,True,False,False
592,23,74.44890979608496,7557.932541220643,1,False,False,True
593,53,20.575866049812156,1275.4881583004135,0,False,True,False
594,37,52.45858299002703,3755.1372800166087,0,True,False,False
595,17,56.646153487139784,7849.800287485213,0,False,True,False
596,1,59.61726916092554,3918.9187441878585,1,True,False,False
597,51,89.54672066898621,6922.025427864906,1,True,False,False
598,45,58.85581012703457,4750.979024837427,0,True,False,False
599,4,64.86936226225306,3065.106272564855,0,True,False,False
600,62,43.754413087432745,2357.6900886543744,1,False,True,False
601,65,57.325179162934006,1705.4624195800895,0,True,False,False
602,32,42.72696272631515,6118.205711883808,0,False,False,True
603,34,27.319592376844362,3153.67000390192,0,False,False,True
604,39,80.34485933813778,4139.076151385934,0,False,True,False
605,26,86.82127985550163,3989.371292009337,1,True,False,False
606,34,81.94903460096145,4660.504330941737,1,False,False,True
607,54,66.34940438005724,6938.059450433962,0,False,True,False
608,3,57.978578017922985,7847.840814309092,0,True,False,False
609,50,106.33336495718252,3319.915247733154,0,False,False,True
610,12,71.9081785136218,6637.3994846397945,0,False,False,True
611,65,67.9181877629731,6139.769577772269,0,False,True,False
612,54,22.564206580643567,4630.878716499029,0,True,False,False
613,5,54.12478276261564,7652.772434534271,0,True,False,False
614,57,58.019561878585705,1683.748672674382,0,False,False,True
615,17,59.88227808969005,963.1872614460092,0,False,False,True
616,47,78.01723692273322,6846.299538947835,0,False,False,True
617,23,73.36025467268784,3569.2835514066114,0,True,False,False
618,14,80.79050927934446,6791.053948235778,0,False,True,False
619,66,96.48832615421283,7155.412621043778,1,False,True,False
620,51,101.29857387160935,593.4149895906644,0,True,False,False
621,38,91.81230762264944,7079.37162758988,0,False,True,False
622,64,115.55236959549347,3641.720537418435,1,False,False,True
623,38,21.823258267636163,4132.416663133435,1,False,True,False
624,50,39.57779856835461,5050.080837636361,0,False,True,False
625,30,20.756287497814213,7418.422593167686,1,False,True,False
626,51,84.7474714154603,251.01714599513585,0,False,False,True
627,63,109.8030548949987,3867.063399710755,0,True,False,False
628,52,44.34822965762993,5533.00413520143,0,False,False,True
629,38,112.70345447963066,5809.384965816005,0,True,False,False
630,30,26.026739028956086,5571.006209143153,0,True,False,False
631,51,113.44360268055144,1162.0375223241626,0,True,False,False
632,5,55.16226872396344,2465.225148136282,0,False,True,False
633,29,30.142082844921653,2933.852650794406,0,False,True,False
634,4,68.58717591863257,6455.053940668089,0,True,False,False
635,10,45.677656772050796,2302.2029920749687,0,True,False,False
636,56,48.48729019619228,1764.569214550905,0,False,True,False
637,17,50.72899649262865,7663.83935040096,1,False,False,True
638,17,100.30258978326634,170.0199523964043,1,True,False,False
639,69,73.91612766752544,7982.784759887628,1,False,False,True
640,34,51.13076991560037,5446.8882609734255,0,False,True,False
641,6,81.03337833109184,6644.907465648025,1,True,False,False
642,53,91.61506742231936,2427.493231134926,0,False,False,True
643,66,47.262400073353376,213.0906935697738,0,False,False,True
644,43,61.354910152535155,5929.169196636088,0,False,False,True
645,23,32.18860933369476,6689.742316305339,0,False,True,False
646,55,38.11493495346803,5949.761442432801,0,False,True,False
647,16,88.11178539649828,1228.517269676625,0,False,False,True
648,8,38.143834769562694,6052.0805858300555,1,False,False,True
649,4,72.51633836670601,6174.489978650364,0,False,True,False
650,4,90.90462617224327,5302.470073793434,0,False,False,True
651,56,30.687692309474386,6152.315869085131,1,False,False,True
652,25,76.73122196289034,6782.779373454084,0,False,True,False
653,67,45.65627837013638,4947.472502475922,0,False,False,True
654,67,116.29268752375798,799.9772403604646,0,False,False,True
655,27,68.35456467199248,3952.2596963709657,0,False,False,True
656,32,100.59925497751581,713.42974390568,0,False,True,False
657,50,75.02265421562618,3319.5899451562036,0,False,False,True
658,61,24.341253285481915,3316.141264092458,0,False,True,False
659,51,83.31513755940223,621.4777687079085,0,False,True,False
660,19,115.14033422066571,2855.6822183588865,0,True,False,False
661,21,80.16118201463311,976.8849804513873,0,True,False,False
662,5,101.91888594267903,6485.058159072855,0,False,False,True
663,42,108.42064633484078,7586.735405119319,1,False,True,False
664,61,42.80797719489325,671.300154537715,0,True,False,False
665,22,41.204483990822666,7645.410137604441,0,False,False,True
666,21,81.09809888509918,4228.355134760287,0,True,False,False
667,70,61.10284698067047,2466.5688558356037,0,True,False,False
668,1,103.98613028667204,707.2103946816917,0,False,True,False
669,5,110.00231233980112,4054.9317177563007,0,False,True,False
670,12,55.34213793027181,6376.672801476914,1,True,False,False
671,46,43.687055897448204,5685.983170406916,1,True,False,False
672,34,98.05255152438619,496.7854905653927,0,False,True,False
673,49,47.48060355481361,675.9244994064377,1,False,False,True
674,45,102.26143185136785,3282.698932797833,0,False,True,False
675,27,62.37382536487628,2432.794902978752,0,True,False,False
676,26,86.75498992914704,1935.836152142778,0,False,False,True
677,47,29.55353138346682,2319.9355413788376,0,True,False,False
678,56,82.3859324676573,6447.513672045388,1,False,False,True
679,63,65.17676787372291,7440.901623691646,0,True,False,False
680,48,78.66084631754741,3300.3112867677746,0,False,False,True
681,61,36.801420774486346,7258.276916846727,1,False,False,True
682,26,93.68737449441821,2639.8160398582677,0,True,False,False
683,36,106.27970775432286,3863.8521921159536,0,False,False,True
684,1,41.67398000907757,1885.629082746398,0,False,True,False
685,8,29.57145555201617,5159.760733189168,1,True,False,False
686,52,22.36385860463364,7833.95080988099,1,False,True,False
687,47,84.1971500443266,4867.595458742691,0,True,False,False
688,56,80.70940360887808,2926.731264497036,0,False,False,True
689,14,74.669741271407,5217.757823325174,0,False,False,True
690,28,43.194709611597546,1071.0733598765619,1,False,False,True
691,2,59.09059959055147,7120.406734096649,0,True,False,False
692,26,79.4476335186173,4074.363211160707,0,False,True,False
693,14,69.67668588591694,3649.862962113172,1,False,True,False
694,59,118.77855202148874,4728.3318287828015,0,True,False,False
695,56,33.64397525567331,5035.792516036279,0,True,False,False
696,7,89.51445540475937,667.028869189453,0,False,True,False
697,3,60.431876810429216,5492.676047664879,1,False,True,False
698,23,62.819961492561475,2011.2602744926837,0,False,True,False
699,18,91.75977656581762,5740.225796802059,0,False,True,False
700,38,89.24361513243696,6598.024875635154,0,True,False,False
701,15,119.12559937021884,6451.27220966491,0,True,False,False
702,64,32.83942894541252,4464.757642522324,0,False,False,True
703,28,30.410964938416633,4209.342149254934,0,False,True,False
704,39,92.43388171287411,1228.7200945813527,1,False,False,True
705,57,77.83869170064091,6225.234588184771,0,True,False,False
706,17,47.416066655980586,2244.1341055290436,0,True,False,False
707,44,27.94193689889866,4023.8938402617778,0,False,False,True
708,25,28.565824959643052,2345.765334127382,0,False,True,False
709,17,109.41908746641182,1157.2440676975757,1,False,True,False
710,13,39.18673247187429,5073.505805444719,0,False,True,False
711,25,52.33715621155208,529.2230751009403,0,False,True,False
712,68,42.6656402226988,6014.29734959698,0,False,False,True
713,10,55.49963058319373,2608.9356825628215,0,False,False,True
714,67,26.94238427460934,101.06407473543403,0,True,False,False
715,18,71.90597909082703,4137.920199974115,0,False,True,False
716,34,26.76125635922149,470.1300773680647,1,False,True,False
717,8,100.03565078223616,2281.7395067851057,1,False,True,False
718,40,43.3712081910433,5685.1142509001575,0,False,False,True
719,42,74.00119146045105,595.2480108127404,1,False,True,False
720,41,108.00790875614582,6730.774089612419,0,False,False,True
721,6,85.08773690471942,130.17738900280656,0,False,True,False
722,52,73.29577865513353,2049.9085666950277,0,False,True,False
723,26,52.43337531153756,5953.142043601364,0,True,False,False
724,64,53.300191305819794,2598.5341828615237,0,False,True,False
725,59,86.94869551981901,904.9498657215069,0,False,True,False
726,56,119.41393612211675,2945.8479585233804,0,True,False,False
727,59,86.18391898493786,2236.106962437752,0,False,False,True
728,70,75.77834173700249,6757.424027068384,0,False,False,True
729,33,93.06505102392461,2575.448548922631,1,False,True,False
730,53,66.52056122837182,6332.566527030457,0,False,False,True
731,22,26.01423426007852,7145.789944004804,0,False,True,False
732,21,76.22968158779098,3527.157614654583,0,True,False,False
733,70,115.76252845053801,7288.550836449697,0,True,False,False
734,70,37.530294235765965,3080.8126263092236,1,False,True,False
735,4,89.00048908206658,7716.219490271855,0,True,False,False
736,62,40.093368865905646,805.3872437520262,0,True,False,False
737,62,73.58276844730813,5527.452205375617,1,False,True,False
738,24,29.66764496467196,4001.1309196097363,0,False,True,False
739,55,65.03709362581851,3162.4255630996117,0,True,False,False
740,9,95.61633288952461,5098.423842113947,0,False,False,True
741,3,54.757152423898205,5660.471023911216,1,False,False,True
742,31,86.4911724487218,134.46983023744178,0,False,True,False
743,40,99.54499607897291,1418.9294011028699,0,False,True,False
744,36,112.71778194794527,5733.063800011118,0,False,False,True
745,24,43.46420818554535,5364.444767267831,0,True,False,False
746,6,59.931591580930814,7731.77529051655,0,False,False,True
747,66,35.24160133304174,6112.198542981186,0,False,False,True
748,4,119.24835021583752,7611.104391077571,0,False,False,True
749,6,112.70009679242953,5650.069962124975,1,False,False,True
750,51,73.99571302805596,2454.612448251601,1,False,True,False
751,62,104.20332943764213,932.3828857817662,0,False,True,False
752,57,72.09579772720423,6276.408520424991,1,True,False,False
753,66,82.35856880027598,5188.778849659736,0,True,False,False
754,8,28.912443211601662,480.66949790704024,0,True,False,False
755,26,95.52704204968079,2944.398680617729,0,True,False,False
756,51,32.77134836352349,7658.718542325861,1,False,False,True
757,45,102.60676302525283,4053.16905111059,1,False,True,False
758,44,98.20280876703859,3518.560174555667,0,False,True,False
759,5,90.87446977429764,3715.8268807584222,1,True,False,False
760,70,23.616038052476213,1750.1735196407933,0,True,False,False
761,26,50.31283559453286,3012.786649831882,1,False,False,True
762,68,46.311256991084285,3021.5247222986955,1,False,False,True
763,19,56.01364074715191,513.604659481032,0,True,False,False
764,20,28.764274676383856,6163.784265291554,1,False,True,False
765,12,113.69578230310628,3390.385012040644,0,False,True,False
766,47,75.38022407123762,6595.221105849744,0,False,True,False
767,1,50.55243106580235,6817.749208847174,0,True,False,False
768,14,59.698151707428345,1774.7530321193988,0,False,True,False
769,64,64.72025405048356,5293.092509144016,1,False,False,True
770,38,80.05943333606173,3831.0262528875555,0,False,False,True
771,37,71.56794276964978,7053.238229579732,0,True,False,False
772,11,111.93919732144174,1804.3513654939875,1,False,False,True
773,3,69.69634829058302,5454.72428244935,1,True,False,False
774,33,119.21580148233127,4901.241765796508,0,False,True,False
775,6,105.14249577450957,2432.881672817479,1,False,True,False
776,50,40.85105143573358,1179.1471388442637,0,False,True,False
777,10,113.05952146439162,5247.954107770485,1,False,False,True
778,5,31.63663978854761,5934.9199192454125,0,True,False,False
779,23,101.74497084911916,2593.456015730465,0,False,True,False
780,10,58.06232934765801,5194.177571776279,0,True,False,False
781,44,107.79743204450695,3221.5341701308757,0,False,True,False
782,2,106.80566901074504,5734.33437793268,0,False,False,True
783,13,100.59254001176211,1673.8006716630196,0,False,False,True
784,40,99.00304363070614,7132.698520825777,0,True,False,False
785,2,50.46791390980408,2370.5358120780797,1,False,False,True
786,65,28.09192830512522,3005.509303273608,0,False,False,True
787,63,60.29801787651615,558.9264214347634,0,True,False,False
788,17,37.352451498650865,980.9464773380835,0,False,True,False
789,9,89.49510889024617,4175.309031427392,0,False,False,True
790,15,54.609972653778556,2213.9821461509746,1,True,False,False
791,24,117.56102008599149,6700.293783363336,1,False,False,True
792,38,84.0972077345332,216.07777037413535,0,False,False,True
793,35,102.24805636343609,3094.842984508296,0,False,False,True
794,49,33.252467274184845,2765.029819475832,1,False,False,True
795,69,106.20144822726226,252.68828424904817,0,True,False,False
796,62,112.27571905133944,1082.5103521040307,1,True,False,False
797,60,68.70619188189359,3367.7771318572186,0,True,False,False
798,50,80.62529377509775,3993.6302171348284,1,False,False,True
799,9,96.48098009029954,3293.8890033134658,0,False,False,True
800,34,37.48386272604125,4294.407659455541,0,False,False,True
801,35,70.25660764634424,4801.540231754884,1,True,False,False
802,1,59.86630277723131,178.39818690990148,0,False,False,True
803,40,34.63739921622491,3766.3517596826805,0,False,True,False
804,64,56.753442229153144,7711.6440030119475,0,False,False,True
805,22,26.817230938549358,4200.355013023435,0,False,True,False
806,60,22.5811906949487,5452.58391292573,0,False,False,True
807,64,33.51662891548227,2563.7244775433774,0,True,False,False
808,11,116.31151115891738,6214.531887406824,0,False,False,True
809,14,74.9529535895017,6206.07970682131,0,False,True,False
810,60,116.582216115322,4218.238776467698,1,False,True,False
811,30,63.2497878330132,7810.509203905787,0,False,False,True
812,35,51.181613308525954,1091.8466966249616,0,False,True,False
813,37,70.61418628402441,233.88655262768984,0,False,True,False
814,5,63.95116886329101,6184.249872881058,0,True,False,False
815,26,30.566468426174392,6476.5287451825725,0,False,False,True
816,62,84.08263146902063,1049.6371100525523,0,False,False,True
817,4,41.60381825095996,2198.104380372988,0,False,False,True
818,42,81.95879548978296,238.66367059636838,0,False,True,False
819,18,85.02010923981534,2417.138025166461,0,False,False,True
820,40,35.20248531286481,6207.820803957505,0,False,False,True
821,39,26.134962711066816,4191.888168929374,0,True,False,False
822,14,98.07615860684398,2849.955186029476,0,True,False,False
823,32,65.98004237693202,3036.740429760009,0,True,False,False
824,51,25.81637955054758,110.69364315219842,0,False,True,False
825,38,119.48663171697672,2468.4241677653636,1,False,False,True
826,23,25.778056099636665,5207.024058939651,0,True,False,False
827,63,89.50352288585532,7796.136106149222,0,True,False,False
828,15,118.36789252634136,6791.780533172806,0,True,False,False
829,25,43.91801042159256,286.40022069968006,0,False,False,True
830,17,34.22493686871962,7198.628776931231,0,False,False,True
831,66,32.13849394224289,6287.267465059145,0,False,False,True
832,53,50.327514756759555,6264.971376210745,1,False,True,False
833,51,30.104581101064667,3718.1664961282145,0,False,True,False
834,39,89.2161341694132,3244.241814340572,1,True,False,False
835,51,26.22917981300627,2493.0342577822216,0,False,False,True
836,70,70.94221281497897,618.9893857394896,0,True,False,False
837,6,119.66968538529768,1903.059371600223,0,False,False,True
838,67,101.39702695060188,2048.1687163263946,0,False,False,True
839,7,81.52194382310108,3924.2088507105927,0,False,False,True
840,51,50.62536207866117,6004.810812113882,0,False,True,False
841,42,82.38958362916384,3843.097644343778,0,False,True,False
842,64,72.70414639116515,556.9711506325688,1,False,False,True
843,15,62.60833838903715,7666.539427806811,1,True,False,False
844,29,33.07103767401995,7547.522120843487,0,False,False,True
845,33,108.66042152404667,6302.997390872426,0,False,False,True
846,27,64.97846488213224,7931.490422357342,0,True,False,False
847,36,39.46225118207651,4401.410429122077,0,False,False,True
848,29,56.77593508772896,7705.869967000328,0,True,False,False
849,38,61.4129752528927,697.2798208723311,0,False,True,False
850,57,102.75378955668742,2988.8779112648335,0,False,True,False
851,27,93.3614380561402,1880.51201725345,0,True,False,False
852,55,96.93048936413398,1647.0813646607332,1,False,True,False
853,33,21.10312644286472,1212.343296252141,0,False,True,False
854,68,61.615399817976154,5017.067768371374,1,True,False,False
855,66,68.13441516353237,6272.44266040371,0,False,True,False
856,10,21.919227682305667,4668.5573554208495,0,False,False,True
857,5,45.981320874503425,1261.0054057468565,0,False,False,True
858,38,96.0289823122135,6507.87778247442,0,True,False,False
859,13,33.7109705728999,5124.042186593455,0,False,True,False
860,31,73.53101314525917,3166.5090784032645,0,False,False,True
861,47,41.52018720172375,5425.629334734897,0,False,False,True
862,52,21.212077464389328,2153.2493360183794,0,False,True,False
863,56,44.12014575995415,2827.018447104263,0,False,True,False
864,15,117.58737549100537,7348.138160742723,0,False,False,True
865,29,100.15371118829896,2394.985594804221,0,False,False,True
866,8,115.95766443210334,3812.9073184476993,0,True,False,False
867,5,68.78540439263625,7132.114985428516,0,True,False,False
868,29,30.97361986775035,5690.998667113467,0,False,False,True
869,47,74.7959488973693,591.4054867011517,1,True,False,False
870,68,65.4377334559961,1263.6940498038657,0,False,False,True
871,45,104.4357082739616,161.94856709814286,1,False,False,True
872,2,29.80825807842446,5084.282142810391,0,True,False,False
873,27,68.82411370217781,3636.6200607423048,0,True,False,False
874,36,35.00486646939842,1160.7713221279766,0,False,True,False
875,36,52.467592689006,7667.679556348487,0,False,True,False
876,26,93.73570773877996,4284.311819170397,0,False,True,False
877,43,67.60181293687666,2010.9570234918244,1,False,False,True
878,27,57.58882851457693,4054.7682121221897,0,True,False,False
879,69,59.44762785700353,5469.000628607351,0,False,False,True
880,20,65.94467684059866,702.2898219911593,0,True,False,False
881,11,98.50165438370568,2270.1601388783465,1,False,False,True
882,38,109.20846889402344,6475.02737798355,0,False,True,False
883,6,115.53346865039283,3731.3524761810236,0,False,True,False
884,23,98.6903386255295,4417.95942205513,0,False,True,False
885,47,51.54068957480128,3519.246417454807,1,False,False,True
886,46,88.81347060865421,446.8095468797404,1,True,False,False
887,12,63.760312405539196,1409.4232605792317,0,True,False,False
888,13,45.467062204605114,3619.7789460609383,1,False,True,False
889,62,104.08715794259226,1752.5651767226298,1,False,True,False
890,60,23.8426348962325,494.83432641146203,0,False,True,False
891,43,110.17619921354235,6764.832346009407,0,False,True,False
892,68,66.1477464624734,7851.420980396515,0,True,False,False
893,5,83.72014768082803,6365.828704574242,1,False,False,True
894,37,85.93539222057827,6844.90088146687,0,False,False,True
895,31,109.51177407065364,2011.6193295046585,1,False,False,True
896,9,83.66696821672073,7688.953106554278,0,False,False,True
897,51,81.39335847600617,1655.7130651820842,1,False,True,False
898,29,26.665204056068994,7616.295501858475,0,False,True,False
899,40,71.8408021945204,7959.0724223310135,0,False,True,False
900,41,35.016900081704165,5722.610165393785,1,False,False,True
901,11,93.74337687214856,7851.035481155393,1,False,True,False
902,23,71.22219208126745,4599.364258580119,1,False,True,False
903,1,88.02277792083532,2150.3800870911136,0,True,False,False
904,46,24.16729006023843,3552.267496758405,0,True,False,False
905,21,28.47920160458032,4789.131389492409,0,False,True,False
906,36,91.63233880626822,677.3443400134184,0,True,False,False
907,54,27.208433599867337,5016.511790476244,0,True,False,False
908,57,27.12567277652586,7851.304910422126,0,False,True,False
909,1,21.210847523488745,1601.8504332914483,0,False,True,False
910,63,115.65013982994802,6361.501418678228,1,False,True,False
911,54,93.75083594590069,7272.400470858993,0,False,True,False
912,55,55.32514085020642,7555.242583279744,0,False,False,True
913,40,49.653558128765525,7685.071274803033,0,False,False,True
914,15,54.97032297458495,4219.531145899628,0,False,True,False
915,21,97.46535311811819,7820.732473132879,0,True,False,False
916,47,86.13706110704143,6082.750636362067,1,False,True,False
917,53,38.51955678674679,1377.204346271999,1,False,True,False
918,9,37.41093353340844,3867.510841096963,1,True,False,False
919,52,29.839564971339733,5774.816285438831,1,False,False,True
920,57,86.03027197013381,2053.9884949707584,0,False,True,False
921,26,96.43726622217359,5160.85995003621,0,False,True,False
922,41,46.5046428325004,5366.143784468292,0,False,False,True
923,35,22.09449610309128,1385.3279760876705,0,False,False,True
924,63,28.217166747642736,4564.173968376775,0,True,False,False
925,25,116.78600348450304,6195.852596731001,0,False,False,True
926,38,49.54447774774202,4041.275749833941,0,False,False,True
927,2,96.92231478381336,195.61462253124864,0,False,False,True
928,7,82.46635688542638,171.4039057264082,0,True,False,False
929,34,58.19396396528959,2920.5318173630963,0,False,False,True
930,17,40.568726219555515,7416.933140611078,0,False,False,True
931,43,32.138641815940645,1906.5465588685092,0,True,False,False
932,59,81.50129680388666,5111.473142086328,0,False,False,True
933,51,97.4633780637788,1854.3993784772326,1,False,False,True
934,54,84.39042535411306,2641.1929183104344,0,True,False,False
935,24,73.03021332491583,6799.5325078517235,0,False,True,False
936,25,24.195122343163625,5858.00539393258,1,True,False,False
937,71,116.84887775943838,853.654290774364,0,False,False,True
938,52,99.87141916545745,3486.7459657928257,0,False,False,True
939,70,49.28220367009648,330.44113279758926,0,False,False,True
940,33,117.99703293588506,3899.032158163771,0,True,False,False
941,49,80.18815896363222,5333.228692438438,1,False,False,True
942,29,78.24226582072464,1036.1707264253973,1,False,False,True
943,63,94.8073179429532,2382.191017382409,0,True,False,False
944,22,101.17697880901376,3242.9093414670397,0,False,True,False
945,26,85.64786073315027,7364.295094782793,0,False,True,False
946,28,32.80957463662,7946.7146218414155,0,False,False,True
947,49,53.82675059944984,454.79926206536527,0,True,False,False
948,71,112.80836403260497,6111.962595613597,0,False,False,True
949,49,42.46156118438519,3036.6201245785114,0,True,False,False
950,20,57.21670238375133,3200.4196712128924,0,True,False,False
951,63,63.2076882944196,6058.6932894414795,0,False,True,False
952,61,63.940498969445215,7355.568813948728,0,False,True,False
953,49,81.29395824945254,7612.335896570133,0,True,False,False
954,71,114.30758377447076,4659.2684297027345,1,False,False,True
955,1,44.06927118325049,2921.257158473972,0,False,True,False
956,13,32.150137630091805,6321.6377782843565,0,False,False,True
957,51,39.74704898599373,2082.910927772172,1,False,True,False
958,56,108.69249002092695,4556.18482778479,0,False,True,False
959,62,84.5810812655206,2932.769846046498,0,False,False,True
960,32,48.590678923916016,5287.385482292221,0,False,True,False
961,30,101.59469389686173,1999.1514118587045,0,False,True,False
962,29,106.1369996363436,1613.5842713051236,0,False,False,True
963,49,104.6514338690278,7354.088784735953,0,False,True,False
964,45,111.89265336395545,904.2490953013415,0,False,True,False
965,30,45.22410201733616,4097.06747110596,1,False,True,False
966,16,95.50419287462783,1844.7369854077704,0,False,False,True
967,40,66.053949727414,407.5467102727728,0,True,False,False
968,19,104.19985528900615,384.5486645022685,1,False,False,True
969,18,92.84906771616131,1484.251999636036,0,True,False,False
970,1,97.64474464997247,6947.485800597402,1,False,True,False
971,47,85.61618376810715,2331.5820774185104,0,True,False,False
972,66,37.74287694697068,7608.627447544836,1,False,False,True
973,38,74.50269188969384,4694.816114614629,0,False,False,True
974,51,118.46697395245081,3549.252099173252,1,False,True,False
975,63,113.73880664971189,4682.701793888691,1,True,False,False
976,4,24.31737357970117,4181.917243287515,0,False,True,False
977,1,36.481481572943714,6094.332404682868,0,False,True,False
978,8,33.17287734545619,2331.718921185533,0,False,False,True
979,29,92.59799099852955,2889.098093642389,0,True,False,False
980,55,101.77853298569451,7163.344990012681,0,True,False,False
981,3,41.35113663106719,7577.006453888203,0,True,False,False
982,32,70.5852692951829,7151.209997143149,0,True,False,False
983,10,104.07030280112,3413.6391522627773,0,False,True,False
984,34,93.28015447662506,6264.887473754366,0,False,True,False
